date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2017-04-13,32,24,0.0,10.2,6,79,07:28 PM,07:04 AM,05:40 AM,05:47 PM,25,32,32,27,9,73,88,6.6,1010,32,8,156,5,pontianak
2017-04-14,32,24,0.0,11.6,6,71,08:13 PM,07:49 AM,05:40 AM,05:47 PM,24,32,32,27,10,40,84,5.9,1010,32,9,209,6,pontianak
2017-04-15,31,24,0.0,11.6,6,63,08:59 PM,08:35 AM,05:40 AM,05:46 PM,25,32,32,27,8,40,86,8.5,1009,31,8,169,5,pontianak
2017-04-16,32,24,0.0,10.2,6,56,09:47 PM,09:22 AM,05:40 AM,05:46 PM,24,32,32,27,7,57,83,3.6,1010,32,10,248,5,pontianak
2017-04-17,32,24,0.0,10.2,6,48,10:34 PM,10:09 AM,05:39 AM,05:46 PM,24,31,31,27,8,58,83,4.5,1010,32,8,167,5,pontianak
2017-04-18,32,24,0.0,11.6,6,41,11:23 PM,10:57 AM,05:39 AM,05:46 PM,24,32,32,28,8,25,79,1.2,1010,32,9,248,5,pontianak
2017-04-19,31,25,0.0,8.8,6,33,No moonrise,11:46 AM,05:39 AM,05:45 PM,24,30,30,27,8,55,83,0.9,1011,31,9,120,5,pontianak
2017-04-20,33,23,0.0,11.6,8,26,12:11 AM,12:34 PM,05:39 AM,05:45 PM,23,32,32,28,7,31,76,0.0,1011,33,10,182,4,pontianak
2017-04-21,32,25,0.0,10.2,6,18,01:00 AM,01:24 PM,05:38 AM,05:45 PM,25,33,33,28,7,52,84,5.5,1010,32,9,194,4,pontianak
2017-04-22,33,24,0.0,10.2,6,11,01:49 AM,02:13 PM,05:38 AM,05:45 PM,24,31,31,27,9,47,81,0.9,1011,33,7,219,6,pontianak
2017-04-23,33,24,0.0,11.6,6,3,02:39 AM,03:03 PM,05:38 AM,05:45 PM,24,32,32,28,8,31,78,1.8,1011,33,10,226,5,pontianak
2017-04-24,32,25,0.0,11.6,6,0,03:30 AM,03:55 PM,05:38 AM,05:44 PM,24,33,33,28,6,32,80,0.8,1010,32,10,211,4,pontianak
2017-04-25,33,24,0.0,11.6,6,0,04:22 AM,04:47 PM,05:38 AM,05:44 PM,25,33,33,28,7,25,83,2.9,1010,33,9,228,4,pontianak
2017-04-26,33,24,0.0,11.6,6,0,05:16 AM,05:43 PM,05:37 AM,05:44 PM,24,32,32,28,8,32,81,3.9,1010,33,10,251,5,pontianak
2017-04-27,32,24,0.0,11.6,6,4,06:12 AM,06:40 PM,05:37 AM,05:44 PM,23,31,31,28,7,28,79,5.1,1010,32,9,240,4,pontianak
2017-04-28,32,24,0.0,11.6,6,12,07:11 AM,07:39 PM,05:37 AM,05:44 PM,23,31,31,28,8,34,79,2.8,1011,32,10,198,5,pontianak
2017-04-29,31,24,0.0,10.2,6,19,08:10 AM,08:39 PM,05:37 AM,05:44 PM,24,31,31,27,9,54,82,5.7,1011,31,9,152,5,pontianak
2017-04-30,32,24,0.0,10.2,6,27,09:11 AM,09:40 PM,05:37 AM,05:44 PM,24,32,32,28,8,43,79,0.2,1011,32,10,153,5,pontianak
2017-05-01,33,24,0.0,11.6,6,33,10:11 AM,10:39 PM,05:37 AM,05:43 PM,24,33,33,28,9,27,82,4.7,1010,33,10,186,5,pontianak
2017-05-02,27,24,0.0,6.0,6,40,11:09 AM,11:35 PM,05:37 AM,05:43 PM,24,29,29,26,6,65,93,2.5,1011,27,5,190,4,pontianak
2017-05-03,34,23,0.0,11.6,7,48,12:03 PM,No moonset,05:36 AM,05:43 PM,23,31,31,28,9,19,78,0.0,1011,34,8,176,5,pontianak
2017-05-04,34,23,0.0,11.6,6,55,12:54 PM,12:27 AM,05:36 AM,05:43 PM,24,33,33,28,7,25,80,3.7,1011,34,10,236,4,pontianak
2017-05-05,33,25,0.0,10.2,6,62,01:42 PM,01:17 AM,05:36 AM,05:43 PM,24,32,32,28,6,50,81,6.2,1011,33,10,213,4,pontianak
2017-05-06,34,25,0.0,11.6,6,70,02:28 PM,02:04 AM,05:36 AM,05:43 PM,24,32,32,28,8,39,77,1.0,1012,34,9,204,5,pontianak
2017-05-07,33,24,0.0,11.6,6,77,03:13 PM,02:49 AM,05:36 AM,05:43 PM,23,32,32,28,7,30,76,1.7,1011,33,10,168,5,pontianak
2017-05-08,32,24,0.0,11.6,6,84,03:57 PM,03:34 AM,05:36 AM,05:43 PM,24,32,32,28,6,30,80,1.2,1010,32,10,192,4,pontianak
2017-05-09,33,24,0.0,11.6,6,91,04:40 PM,04:17 AM,05:36 AM,05:43 PM,24,33,33,28,7,18,81,2.6,1009,33,9,162,5,pontianak
2017-05-10,32,24,0.0,11.6,6,99,05:25 PM,05:01 AM,05:36 AM,05:43 PM,25,33,33,28,9,29,86,9.8,1009,32,7,162,5,pontianak
2017-05-11,31,24,0.0,11.6,6,100,06:09 PM,05:46 AM,05:36 AM,05:43 PM,25,32,32,28,7,35,84,3.4,1010,31,9,273,4,pontianak
2017-05-12,32,24,0.0,11.6,6,87,06:55 PM,06:31 AM,05:36 AM,05:43 PM,24,32,32,27,8,45,85,7.0,1009,32,10,179,4,pontianak
2017-05-13,33,24,0.0,11.6,6,80,07:42 PM,07:18 AM,05:36 AM,05:43 PM,24,32,32,28,8,34,79,0.6,1009,33,10,194,5,pontianak
2017-05-14,30,25,0.0,11.6,7,72,08:30 PM,08:05 AM,05:36 AM,05:43 PM,24,32,32,28,9,54,80,0.0,1009,30,10,138,6,pontianak
2017-05-15,35,24,0.0,11.6,8,65,09:18 PM,08:53 AM,05:36 AM,05:43 PM,24,33,33,29,8,30,79,0.0,1008,35,9,153,6,pontianak
2017-05-16,33,25,0.0,11.6,6,58,10:06 PM,09:41 AM,05:36 AM,05:43 PM,25,34,34,28,8,25,84,4.6,1008,33,8,168,5,pontianak
2017-05-17,33,25,0.0,11.6,6,50,10:54 PM,10:29 AM,05:36 AM,05:43 PM,25,34,34,28,10,32,84,2.2,1008,33,8,137,6,pontianak
2017-05-18,32,25,0.0,8.8,6,43,11:42 PM,11:17 AM,05:36 AM,05:43 PM,25,33,33,28,9,44,86,6.8,1009,32,8,144,5,pontianak
2017-05-19,33,24,0.0,11.6,6,36,No moonrise,12:05 PM,05:36 AM,05:43 PM,25,33,33,28,7,27,84,1.4,1009,33,9,156,5,pontianak
2017-05-20,33,24,0.0,11.6,6,29,12:30 AM,12:53 PM,05:36 AM,05:43 PM,24,33,33,28,8,19,80,1.3,1008,33,10,145,5,pontianak
2017-05-21,33,25,0.0,11.6,6,21,01:19 AM,01:43 PM,05:36 AM,05:43 PM,24,33,33,28,11,27,80,2.7,1007,33,10,154,7,pontianak
2017-05-22,33,25,0.0,11.6,6,14,02:08 AM,02:33 PM,05:36 AM,05:43 PM,24,33,33,28,12,33,80,0.7,1008,33,10,159,8,pontianak
2017-05-23,33,25,0.0,11.6,6,7,03:00 AM,03:26 PM,05:36 AM,05:43 PM,25,33,33,28,12,34,82,0.5,1009,33,10,157,8,pontianak
2017-05-24,33,24,0.0,11.6,6,0,03:55 AM,04:21 PM,05:36 AM,05:43 PM,25,33,33,28,11,40,83,1.7,1009,33,7,153,7,pontianak
2017-05-25,33,25,0.0,11.6,6,0,04:52 AM,05:20 PM,05:36 AM,05:43 PM,25,33,33,28,12,45,82,2.5,1008,33,8,151,7,pontianak
2017-05-26,34,25,0.0,11.6,7,0,05:52 AM,06:21 PM,05:36 AM,05:44 PM,25,33,33,28,12,35,82,0.2,1008,34,8,160,8,pontianak
2017-05-27,33,24,0.0,8.8,6,8,06:53 AM,07:24 PM,05:37 AM,05:44 PM,24,33,33,28,6,52,81,0.6,1008,33,8,151,4,pontianak
2017-05-28,33,25,0.0,10.2,6,15,07:56 AM,08:25 PM,05:37 AM,05:44 PM,24,32,32,28,9,50,83,0.6,1008,33,9,133,6,pontianak
2017-05-29,33,25,0.0,11.6,6,22,08:57 AM,09:25 PM,05:37 AM,05:44 PM,25,34,34,29,7,36,81,0.5,1009,33,10,162,4,pontianak
2017-05-30,33,25,0.0,11.6,6,29,09:55 AM,10:21 PM,05:37 AM,05:44 PM,25,34,34,28,9,29,83,4.8,1009,33,10,138,5,pontianak
2017-05-31,32,25,0.0,11.6,6,33,10:49 AM,11:13 PM,05:37 AM,05:44 PM,25,33,33,28,7,49,83,3.4,1009,32,9,194,5,pontianak
2017-06-01,31,24,0.0,8.8,6,46,11:40 AM,No moonset,05:37 AM,05:44 PM,24,31,31,27,15,68,84,3.3,1010,31,10,223,9,pontianak
2017-06-02,29,23,0.0,10.2,6,53,12:27 PM,12:02 AM,05:37 AM,05:45 PM,22,28,28,25,16,68,86,5.4,1012,29,9,176,10,pontianak
2017-06-03,33,22,0.0,11.6,7,61,01:12 PM,12:48 AM,05:38 AM,05:45 PM,22,30,30,27,12,47,76,0.8,1011,33,9,136,8,pontianak
2017-06-04,33,24,0.0,11.6,7,68,01:56 PM,01:33 AM,05:38 AM,05:45 PM,23,31,31,28,13,50,77,0.0,1010,33,9,162,9,pontianak
2017-06-05,34,24,0.0,11.6,8,76,02:39 PM,02:16 AM,05:38 AM,05:45 PM,23,32,32,28,13,37,76,0.0,1010,34,10,175,8,pontianak
2017-06-06,34,24,0.0,11.6,8,83,03:23 PM,03:00 AM,05:38 AM,05:45 PM,23,32,32,29,11,25,75,0.0,1010,34,9,182,7,pontianak
2017-06-07,34,23,0.0,11.6,8,91,04:07 PM,03:44 AM,05:38 AM,05:45 PM,24,34,34,29,7,18,78,0.3,1010,34,8,203,4,pontianak
2017-06-08,34,24,0.0,11.6,7,98,04:53 PM,04:29 AM,05:38 AM,05:46 PM,24,34,34,29,7,22,80,0.6,1010,34,9,185,4,pontianak
2017-06-09,32,25,0.0,11.6,6,100,05:40 PM,05:15 AM,05:39 AM,05:46 PM,25,33,33,28,11,28,84,4.8,1009,32,10,180,7,pontianak
2017-06-10,33,24,0.0,11.6,6,87,06:27 PM,06:02 AM,05:39 AM,05:46 PM,24,33,33,28,11,40,82,0.0,1010,33,7,174,7,pontianak
2017-06-11,33,24,0.0,11.6,7,79,07:15 PM,06:50 AM,05:39 AM,05:46 PM,24,33,33,28,8,19,80,0.2,1010,33,8,204,6,pontianak
2017-06-12,32,25,0.0,7.4,6,71,08:03 PM,07:38 AM,05:39 AM,05:46 PM,23,32,32,28,7,61,76,0.2,1010,32,10,151,5,pontianak
2017-06-13,32,24,0.0,10.2,6,64,08:51 PM,08:26 AM,05:39 AM,05:47 PM,23,32,32,28,9,50,78,0.2,1011,32,10,141,6,pontianak
2017-06-14,34,24,0.0,10.2,6,56,09:39 PM,09:14 AM,05:40 AM,05:47 PM,23,31,31,28,9,35,75,0.0,1011,34,10,171,6,pontianak
2017-06-15,34,23,0.0,11.6,6,49,10:26 PM,10:01 AM,05:40 AM,05:47 PM,23,32,32,28,6,34,78,1.0,1010,34,10,173,4,pontianak
2017-06-16,32,24,0.0,11.6,6,41,11:14 PM,10:49 AM,05:40 AM,05:47 PM,24,32,32,28,8,24,82,5.9,1010,32,9,141,5,pontianak
2017-06-17,32,23,0.0,11.6,6,34,No moonrise,11:36 AM,05:40 AM,05:47 PM,24,31,31,27,9,29,83,4.0,1009,32,10,178,6,pontianak
2017-06-18,33,24,0.0,11.6,7,26,12:01 AM,12:24 PM,05:40 AM,05:48 PM,23,31,31,28,13,53,80,0.4,1009,33,9,176,8,pontianak
2017-06-19,31,24,0.0,11.6,7,19,12:50 AM,01:15 PM,05:41 AM,05:48 PM,23,30,30,27,10,44,80,0.0,1010,31,9,162,6,pontianak
2017-06-20,32,23,0.0,10.2,6,11,01:42 AM,02:07 PM,05:41 AM,05:48 PM,22,31,31,27,7,49,77,0.0,1010,32,10,145,4,pontianak
2017-06-21,34,24,0.0,11.6,6,4,02:35 AM,03:02 PM,05:41 AM,05:48 PM,23,31,31,28,8,45,80,1.1,1010,34,10,176,5,pontianak
2017-06-22,34,23,0.0,11.6,7,0,03:33 AM,04:01 PM,05:41 AM,05:49 PM,23,31,31,28,8,36,76,0.1,1010,34,10,168,5,pontianak
2017-06-23,32,23,0.0,11.6,6,0,04:33 AM,05:03 PM,05:42 AM,05:49 PM,24,32,32,27,6,42,82,1.0,1009,32,9,167,4,pontianak
2017-06-24,32,24,0.0,11.6,7,0,05:36 AM,06:05 PM,05:42 AM,05:49 PM,22,30,30,27,8,40,78,0.0,1009,32,9,164,5,pontianak
2017-06-25,33,24,0.0,11.6,7,4,06:38 AM,07:08 PM,05:42 AM,05:49 PM,22,31,31,28,6,29,74,0.2,1009,33,10,184,4,pontianak
2017-06-26,31,23,0.0,11.6,6,11,07:39 AM,08:07 PM,05:42 AM,05:49 PM,24,32,32,28,5,27,81,2.7,1010,31,9,124,3,pontianak
2017-06-27,33,23,0.0,11.6,6,19,08:37 AM,09:03 PM,05:42 AM,05:50 PM,23,32,32,28,8,28,76,4.4,1010,33,10,157,5,pontianak
2017-06-28,32,25,0.0,11.6,6,26,09:31 AM,09:55 PM,05:43 AM,05:50 PM,23,31,31,28,8,31,78,0.2,1010,32,10,149,5,pontianak
2017-06-29,32,24,0.0,11.6,6,34,10:21 AM,10:44 PM,05:43 AM,05:50 PM,24,32,32,28,9,29,81,2.6,1010,32,10,192,6,pontianak
2017-06-30,33,23,0.0,11.6,6,42,11:08 AM,11:30 PM,05:43 AM,05:50 PM,23,31,31,28,10,23,79,3.8,1010,33,10,187,6,pontianak
2017-07-01,31,24,0.0,10.2,6,47,11:54 AM,No moonset,05:43 AM,05:50 PM,23,29,29,27,10,56,80,0.7,1010,31,9,95,7,pontianak
2017-07-02,35,23,0.0,10.2,6,55,12:37 PM,12:14 AM,05:43 AM,05:51 PM,22,31,31,28,6,37,75,0.0,1009,35,9,152,4,pontianak
2017-07-03,35,22,0.0,11.6,8,62,01:21 PM,12:58 AM,05:44 AM,05:51 PM,23,32,32,29,7,15,73,1.0,1010,35,10,143,5,pontianak
2017-07-04,34,24,0.0,11.6,6,69,02:05 PM,01:42 AM,05:44 AM,05:51 PM,24,32,32,28,10,18,80,2.4,1010,34,9,171,7,pontianak
2017-07-05,32,24,0.0,11.6,6,76,02:50 PM,02:26 AM,05:44 AM,05:51 PM,24,32,32,27,8,42,84,3.4,1011,32,8,167,5,pontianak
2017-07-06,31,24,0.0,8.8,6,84,03:37 PM,03:12 AM,05:44 AM,05:51 PM,23,29,29,26,6,51,84,1.9,1011,31,10,168,4,pontianak
2017-07-07,33,23,0.0,11.6,6,91,04:23 PM,03:59 AM,05:44 AM,05:51 PM,23,31,31,27,9,24,80,0.2,1010,33,10,146,5,pontianak
2017-07-08,33,23,0.0,11.6,6,98,05:12 PM,04:46 AM,05:44 AM,05:52 PM,24,32,32,28,7,30,82,8.2,1010,33,9,222,4,pontianak
2017-07-09,31,24,0.0,10.2,6,100,06:00 PM,05:35 AM,05:45 AM,05:52 PM,23,30,30,27,8,59,80,2.8,1011,31,10,167,5,pontianak
2017-07-10,32,23,0.0,11.6,6,87,06:49 PM,06:23 AM,05:45 AM,05:52 PM,23,31,31,27,8,35,77,1.8,1011,32,10,153,5,pontianak
2017-07-11,32,23,0.0,10.2,6,80,07:37 PM,07:12 AM,05:45 AM,05:52 PM,23,31,31,27,11,62,80,0.0,1010,32,10,157,7,pontianak
2017-07-12,31,24,0.0,10.2,6,73,08:24 PM,08:00 AM,05:45 AM,05:52 PM,24,31,31,27,9,46,82,0.0,1011,31,10,175,5,pontianak
2017-07-13,31,24,0.0,6.0,6,65,09:12 PM,08:47 AM,05:45 AM,05:52 PM,23,30,30,27,11,73,79,0.0,1010,31,10,161,7,pontianak
2017-07-14,32,24,0.0,10.2,6,58,09:59 PM,09:34 AM,05:45 AM,05:52 PM,24,31,31,27,9,64,82,2.1,1009,32,10,143,6,pontianak
2017-07-15,30,24,0.0,8.8,6,51,10:46 PM,10:21 AM,05:45 AM,05:52 PM,24,29,29,26,9,66,89,0.9,1010,30,9,140,6,pontianak
2017-07-16,32,23,0.0,10.2,6,44,11:36 PM,11:10 AM,05:45 AM,05:53 PM,23,30,30,27,7,50,80,1.7,1009,32,10,174,5,pontianak
2017-07-17,32,23,0.0,11.6,7,36,No moonrise,11:59 AM,05:46 AM,05:53 PM,23,30,30,27,8,43,80,1.0,1009,32,8,120,6,pontianak
2017-07-18,33,25,0.0,7.4,6,29,12:26 AM,12:52 PM,05:46 AM,05:53 PM,24,31,31,27,7,74,83,3.8,1011,33,9,159,5,pontianak
2017-07-19,35,24,0.0,10.2,6,22,01:20 AM,01:47 PM,05:46 AM,05:53 PM,23,32,32,28,8,52,80,0.0,1011,35,8,161,5,pontianak
2017-07-20,33,24,0.0,11.6,7,15,02:17 AM,02:45 PM,05:46 AM,05:53 PM,23,31,31,28,9,20,77,0.0,1010,33,10,183,7,pontianak
2017-07-21,33,23,0.0,11.6,7,7,03:17 AM,03:47 PM,05:46 AM,05:53 PM,23,31,31,28,10,14,76,0.0,1011,33,10,177,7,pontianak
2017-07-22,34,23,0.0,11.6,8,0,04:18 AM,04:48 PM,05:46 AM,05:53 PM,23,32,32,28,10,15,75,0.0,1010,34,9,167,7,pontianak
2017-07-23,35,24,0.0,11.6,8,0,05:20 AM,05:49 PM,05:46 AM,05:53 PM,23,32,32,28,9,17,75,0.1,1010,35,10,167,6,pontianak
2017-07-24,32,24,0.0,11.6,7,0,06:20 AM,06:47 PM,05:46 AM,05:53 PM,23,31,31,28,12,23,78,0.0,1009,32,9,172,8,pontianak
2017-07-25,34,23,0.0,11.6,7,7,07:17 AM,07:43 PM,05:46 AM,05:53 PM,21,30,30,28,15,9,69,0.0,1008,34,10,166,10,pontianak
2017-07-26,33,23,0.0,11.6,7,14,08:10 AM,08:34 PM,05:46 AM,05:53 PM,21,30,30,27,13,6,70,0.0,1009,33,10,167,9,pontianak
2017-07-27,34,24,0.0,11.6,7,22,09:00 AM,09:23 PM,05:46 AM,05:53 PM,22,31,31,28,14,9,75,0.0,1009,34,9,177,9,pontianak
2017-07-28,34,24,0.0,11.6,8,29,09:47 AM,10:09 PM,05:46 AM,05:53 PM,23,32,32,28,9,31,75,0.0,1010,34,8,180,6,pontianak
2017-07-29,36,25,0.0,11.6,8,36,10:32 AM,10:54 PM,05:46 AM,05:53 PM,24,34,34,29,6,37,75,0.2,1010,36,10,185,4,pontianak
2017-07-30,33,25,0.0,11.6,7,43,11:17 AM,11:38 PM,05:46 AM,05:53 PM,24,32,32,28,11,28,78,1.2,1009,33,10,168,7,pontianak
2017-07-31,33,25,0.0,11.6,8,47,12:01 PM,No moonset,05:46 AM,05:53 PM,24,33,33,28,13,26,78,1.2,1009,33,9,164,9,pontianak
2017-08-01,33,25,0.0,11.6,7,58,12:46 PM,12:23 AM,05:46 AM,05:53 PM,23,31,31,28,18,23,74,0.6,1010,33,10,166,12,pontianak
2017-08-02,32,24,0.0,11.6,7,65,01:32 PM,01:08 AM,05:46 AM,05:53 PM,21,30,30,27,13,29,72,0.1,1011,32,10,166,9,pontianak
2017-08-03,32,24,0.0,11.6,6,73,02:19 PM,01:54 AM,05:46 AM,05:53 PM,23,30,30,27,14,30,81,3.4,1009,32,10,166,9,pontianak
2017-08-04,32,23,0.0,10.2,6,80,03:07 PM,02:41 AM,05:46 AM,05:52 PM,23,31,31,27,14,36,79,0.1,1009,32,8,161,9,pontianak
2017-08-05,32,24,0.0,11.6,6,87,03:55 PM,03:30 AM,05:46 AM,05:52 PM,23,31,31,28,15,27,79,0.8,1009,32,10,160,10,pontianak
2017-08-06,34,24,0.0,11.6,6,94,04:44 PM,04:18 AM,05:45 AM,05:52 PM,24,31,31,28,12,32,81,1.4,1009,34,9,163,8,pontianak
2017-08-07,32,24,0.0,10.2,6,100,05:33 PM,05:08 AM,05:45 AM,05:52 PM,24,30,30,26,9,62,87,3.3,1010,32,9,98,6,pontianak
2017-08-08,32,23,0.0,11.6,7,100,06:21 PM,05:56 AM,05:45 AM,05:52 PM,23,30,30,27,8,40,78,0.0,1011,32,8,128,5,pontianak
2017-08-09,35,23,0.0,11.6,7,84,07:09 PM,06:44 AM,05:45 AM,05:52 PM,22,31,31,28,6,37,74,0.0,1011,35,10,151,4,pontianak
2017-08-10,33,24,0.0,10.2,6,77,07:57 PM,07:32 AM,05:45 AM,05:52 PM,24,32,32,28,5,46,79,4.4,1010,33,10,159,3,pontianak
2017-08-11,29,24,0.0,8.8,6,69,08:45 PM,08:20 AM,05:45 AM,05:51 PM,24,30,30,26,5,61,87,2.0,1010,29,10,102,3,pontianak
2017-08-12,35,23,0.0,11.6,6,62,09:34 PM,09:08 AM,05:45 AM,05:51 PM,23,31,31,27,9,42,82,4.6,1010,35,10,159,5,pontianak
2017-08-13,29,24,0.0,7.4,6,55,10:23 PM,09:57 AM,05:44 AM,05:51 PM,24,29,29,26,6,72,89,1.6,1011,29,10,195,4,pontianak
2017-08-14,29,24,0.0,7.4,6,47,11:15 PM,10:47 AM,05:44 AM,05:51 PM,24,29,29,26,8,56,88,1.8,1011,29,10,176,5,pontianak
2017-08-15,30,23,0.0,10.2,6,40,No moonrise,11:41 AM,05:44 AM,05:51 PM,23,29,29,26,10,41,86,2.1,1010,30,8,147,6,pontianak
2017-08-16,30,23,0.0,10.2,6,33,12:09 AM,12:36 PM,05:44 AM,05:51 PM,23,29,29,26,10,54,84,2.6,1010,30,10,165,6,pontianak
2017-08-17,30,23,0.0,8.8,6,26,01:06 AM,01:34 PM,05:44 AM,05:50 PM,23,29,29,26,9,64,83,0.0,1009,30,8,132,6,pontianak
2017-08-18,33,23,0.0,10.2,6,18,02:05 AM,02:33 PM,05:44 AM,05:50 PM,23,31,31,27,8,57,79,1.6,1010,33,10,126,5,pontianak
2017-08-19,32,24,0.0,11.6,6,11,03:05 AM,03:34 PM,05:43 AM,05:50 PM,23,32,32,28,5,50,79,0.0,1010,32,10,155,4,pontianak
2017-08-20,31,25,0.0,11.6,6,4,04:04 AM,04:32 PM,05:43 AM,05:50 PM,24,32,32,28,7,42,83,6.3,1009,31,10,171,5,pontianak
2017-08-21,32,24,0.0,11.6,6,0,05:02 AM,05:29 PM,05:43 AM,05:49 PM,24,32,32,27,10,27,85,5.4,1008,32,9,165,6,pontianak
2017-08-22,32,24,0.0,10.2,6,0,05:57 AM,06:21 PM,05:43 AM,05:49 PM,24,30,30,27,11,51,84,5.3,1009,32,8,157,7,pontianak
2017-08-23,34,24,0.0,11.6,7,3,06:48 AM,07:12 PM,05:42 AM,05:49 PM,22,31,31,28,10,35,74,0.1,1009,34,9,154,7,pontianak
2017-08-24,34,25,0.0,11.6,6,10,07:38 AM,08:00 PM,05:42 AM,05:49 PM,24,33,33,28,5,42,77,2.6,1009,34,10,149,4,pontianak
2017-08-25,32,24,0.0,7.4,6,18,08:24 AM,08:46 PM,05:42 AM,05:48 PM,24,31,31,27,6,79,81,0.6,1009,32,10,150,4,pontianak
2017-08-26,27,24,0.0,8.8,6,25,09:10 AM,09:32 PM,05:42 AM,05:48 PM,23,28,28,25,9,68,89,0.1,1008,27,9,129,5,pontianak
2017-08-27,34,23,0.0,8.8,6,32,09:55 AM,10:17 PM,05:41 AM,05:48 PM,23,31,31,27,11,57,79,1.2,1008,34,10,157,7,pontianak
2017-08-28,31,24,0.0,11.6,6,40,10:40 AM,11:02 PM,05:41 AM,05:47 PM,24,31,31,27,8,41,85,7.1,1008,31,9,168,5,pontianak
2017-08-29,28,24,0.0,7.4,6,47,11:26 AM,11:48 PM,05:41 AM,05:47 PM,24,29,29,25,4,70,90,7.3,1010,28,10,255,3,pontianak
2017-08-30,32,23,0.0,8.8,6,54,12:12 PM,No moonset,05:40 AM,05:47 PM,23,30,30,26,5,60,84,2.0,1011,32,9,151,3,pontianak
2017-08-31,32,23,0.0,10.2,6,58,01:00 PM,12:35 AM,05:40 AM,05:47 PM,23,30,30,27,11,36,83,3.0,1010,32,10,164,7,pontianak
2017-09-01,33,23,0.0,11.6,7,71,01:48 PM,01:23 AM,05:40 AM,05:46 PM,23,31,31,27,11,25,77,0.0,1010,33,10,167,8,pontianak
2017-09-02,33,24,0.0,11.6,6,79,02:37 PM,02:11 AM,05:39 AM,05:46 PM,24,32,32,28,8,29,81,1.8,1010,33,10,154,5,pontianak
2017-09-03,31,24,0.0,11.6,6,86,03:26 PM,03:00 AM,05:39 AM,05:46 PM,24,31,31,27,10,26,85,9.1,1010,31,8,153,6,pontianak
2017-09-04,31,24,0.0,10.2,6,94,04:14 PM,03:49 AM,05:39 AM,05:45 PM,24,31,31,27,8,39,86,5.1,1010,31,10,144,5,pontianak
2017-09-05,31,24,0.0,11.6,6,100,05:03 PM,04:38 AM,05:38 AM,05:45 PM,24,32,32,27,7,34,84,8.3,1010,31,9,140,4,pontianak
2017-09-06,31,24,0.0,11.6,6,100,05:52 PM,05:27 AM,05:38 AM,05:45 PM,24,31,31,27,5,41,84,8.7,1010,31,8,153,3,pontianak
2017-09-07,33,24,0.0,11.6,6,83,06:40 PM,06:15 AM,05:38 AM,05:44 PM,24,32,32,28,6,30,83,6.2,1010,33,9,146,4,pontianak
2017-09-08,30,24,0.0,8.8,6,76,07:30 PM,07:04 AM,05:37 AM,05:44 PM,24,31,31,27,5,38,86,9.9,1010,30,9,169,3,pontianak
2017-09-09,33,24,0.0,11.6,6,68,08:20 PM,07:54 AM,05:37 AM,05:44 PM,24,32,32,28,7,29,81,0.8,1009,33,9,197,5,pontianak
2017-09-10,31,25,0.0,8.8,6,61,09:12 PM,08:44 AM,05:37 AM,05:43 PM,24,31,31,27,9,58,87,7.6,1009,31,9,194,6,pontianak
2017-09-11,32,24,0.0,7.4,6,53,10:05 PM,09:37 AM,05:36 AM,05:43 PM,23,30,30,27,10,62,79,0.0,1010,32,9,168,7,pontianak
2017-09-12,31,24,0.0,11.6,6,46,11:01 PM,10:32 AM,05:36 AM,05:43 PM,24,31,31,27,7,50,83,3.6,1010,31,10,164,5,pontianak
2017-09-13,33,24,0.0,11.6,6,38,11:59 PM,11:29 AM,05:36 AM,05:42 PM,23,31,31,27,9,44,82,3.3,1010,33,10,135,6,pontianak
2017-09-14,34,24,0.0,11.6,7,31,No moonrise,12:26 PM,05:35 AM,05:42 PM,23,32,32,28,10,27,77,0.0,1009,34,8,167,7,pontianak
2017-09-15,33,24,0.0,11.6,6,23,12:57 AM,01:25 PM,05:35 AM,05:41 PM,24,32,32,28,12,28,80,1.1,1008,33,9,176,8,pontianak
2017-09-16,29,25,0.0,10.2,6,16,01:55 AM,02:22 PM,05:35 AM,05:41 PM,24,31,31,27,7,52,88,10.0,1010,29,10,169,5,pontianak
2017-09-17,28,24,0.0,6.0,6,8,02:51 AM,03:18 PM,05:34 AM,05:41 PM,24,29,29,25,8,76,91,5.5,1012,28,9,81,5,pontianak
2017-09-18,33,23,0.0,10.2,6,0,03:46 AM,04:11 PM,05:34 AM,05:40 PM,24,30,30,27,9,56,85,5.3,1012,33,8,157,6,pontianak
2017-09-19,31,23,0.0,11.6,6,0,04:38 AM,05:02 PM,05:34 AM,05:40 PM,24,31,31,27,8,36,84,5.4,1011,31,10,178,5,pontianak
2017-09-20,33,24,0.0,11.6,7,0,05:28 AM,05:51 PM,05:33 AM,05:40 PM,22,30,30,27,14,15,74,0.4,1010,33,9,181,9,pontianak
2017-09-21,33,23,0.0,11.6,7,0,06:15 AM,06:37 PM,05:33 AM,05:39 PM,22,30,30,27,13,18,74,0.0,1010,33,10,191,9,pontianak
2017-09-22,33,23,0.0,11.6,7,7,07:02 AM,07:24 PM,05:33 AM,05:39 PM,22,31,31,28,10,44,73,0.0,1010,33,10,178,7,pontianak
